ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	EventType	event_id	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM
1314	ENSG00000100241.22	SBF1	chr22	-	NA	NA	NA	NA	NA	NA	1314	129,162,202	13,23,6	56,113,138	19,36,34	509	149	3.11650967122e-6	4.172584564174899e-5	0.744,0.673,0.908	0.463,0.479,0.543	0.28	NA	NA	NA	NA	RI	chr22|-|50456491|50457111|50456491|50456673|50457033|50457111	4.172584564174899e-5	0.28	0.775	0.495	931	NA	NA	NA	NA	50456491	50456673	50457033	50457111	NA	NA	NA	NA	NA	NA	NA	50456491	50457111	25,45,31,13,21,44	30,29,26,17,23,30	74,88,145,26,69,64	13,23,6,19,36,34	NA	NA	NA	NA	NA	1314	chr22	-	NA	NA	NA	NA	NA	NA	1314	175,173,192	13,26,31	87,88,126	54,9,5	509	149	0.780564694584	0.9703232174954254	0.798,0.661,0.645	0.32,0.741,0.881	0.054	NA	NA	NA	NA	0.9703232174954254	0.054	0.7013333333333334	0.6473333333333333	979	NA	NA	NA	NA	50456491	50456673	50457033	50457111	NA	NA	NA	NA	NA	NA	NA	50456491	50457111	34,19,54,22,21,45	45,71,38,14,21,23	96,83,100,51,46,58	13,26,31,54,9,5	NA	NA	NA	NA	NA
1316	ENSG00000100241.22	SBF1	chr22	-	NA	NA	NA	NA	NA	NA	1316	918,1054,833	18,19,16	630,711,688	25,22,25	2292	149	0.00137903497367	0.00717847407346726	0.768,0.783,0.772	0.621,0.678,0.641	0.128	NA	NA	NA	NA	RI	chr22|-|50456491|50459392|50456491|50457111|50459254|50459392	0.00717847407346726	0.128	0.7743333333333333	0.6466666666666667	4959	NA	NA	NA	NA	50456491	50457111	50459254	50459392	NA	NA	NA	NA	NA	NA	NA	50456491	50459392	42,41,14,20,21,18	61,21,14,9,6,34	815,992,805,601,684,636	18,19,16,25,22,25	NA	NA	NA	NA	NA	1316	chr22	-	NA	NA	NA	NA	NA	NA	1316	1065,1082,943	14,25,50	590,586,679	30,12,17	2292	149	0.640268980948	0.8598141818868072	0.832,0.738,0.551	0.561,0.76,0.722	0.026	NA	NA	NA	NA	0.8598141818868072	0.026	0.707	0.681	5093	NA	NA	NA	NA	50456491	50457111	50459254	50459392	NA	NA	NA	NA	NA	NA	NA	50456491	50459392	26,51,34,32,30,37	22,87,39,52,36,43	1017,944,870,506,520,599	14,25,50,30,12,17	NA	NA	NA	NA	NA
1331	ENSG00000100241.22	SBF1	chr22	-	NA	NA	NA	NA	NA	NA	1331	116,89,67	7,0,13	56,51,73	6,10,18	323	149	0.00864944324884	0.03164581503692534	0.884,1.0,0.704	0.812,0.702,0.652	0.141	NA	NA	NA	NA	RI	chr22|-|50467531|50467923|50467531|50467611|50467785|50467923	0.03164581503692534	0.141	0.8626666666666667	0.722	506	NA	NA	NA	NA	50467531	50467611	50467785	50467923	NA	NA	NA	NA	NA	NA	NA	50467531	50467923	102,87,67,56,41,69	14,2,0,0,8,0	0,0,0,0,2,4	7,0,13,6,10,18	NA	NA	NA	NA	NA	1331	chr22	-	NA	NA	NA	NA	NA	NA	1331	78,102,88	26,13,22	58,38,96	12,4,17	323	149	0.299931607175	0.5112297419502752	0.581,0.784,0.649	0.69,0.814,0.723	-0.071	NA	NA	NA	NA	0.5112297419502752	-0.071	0.6713333333333333	0.7423333333333333	554	NA	NA	NA	NA	50467531	50467611	50467785	50467923	NA	NA	NA	NA	NA	NA	NA	50467531	50467923	78,99,88,58,38,96	0,3,0,0,0,0	0,0,0,0,0,0	26,13,22,12,4,17	NA	NA	NA	NA	NA
1380	ENSG00000108788.12	MLX	chr17	+	NA	NA	NA	NA	NA	NA	1380	423,370,479	49,37,57	101,205,232	20,62,50	352	149	2.98136225951e-6	4.044626852945868e-5	0.785,0.809,0.781	0.681,0.583,0.663	0.149	NA	NA	NA	NA	RI	chr17|+|42569203|42569606|42569203|42569303|42569506|42569606	4.044626852945868e-5	0.149	0.7916666666666667	0.6423333333333333	2085	NA	NA	NA	NA	42569203	42569303	42569506	42569606	NA	NA	NA	NA	NA	NA	NA	42569203	42569606	156,127,195,44,104,79	246,235,265,48,85,146	21,8,19,9,16,7	49,37,57,20,62,50	NA	NA	NA	NA	NA	1380	chr17	+	NA	NA	NA	NA	NA	NA	1380	336,371,539	53,95,110	131,186,101	24,60,32	352	149	0.137152964344	0.2839447211770367	0.729,0.623,0.675	0.698,0.568,0.572	0.063	NA	NA	NA	NA	0.2839447211770367	0.063	0.6756666666666666	0.6126666666666666	2038	NA	NA	NA	NA	42569203	42569303	42569506	42569606	NA	NA	NA	NA	NA	NA	NA	42569203	42569606	161,178,258,60,34,49	159,151,266,71,136,47	16,42,15,0,16,5	53,95,110,24,60,32	NA	NA	NA	NA	NA
1383	ENSG00000090447.12	TFAP4	chr16	-	NA	NA	NA	NA	NA	NA	1383	18,40,17	7,22,3	0,6,7	7,5,5	358	149	0.00763476029839	0.02851178450044304	0.517,0.431,0.702	0.0,0.333,0.368	0.316	NA	NA	NA	NA	RI	chr16|-|4260089|4260595|4260089|4260245|4260454|4260595	0.02851178450044304	0.316	0.55	0.23366666666666666	137	NA	NA	NA	NA	4260089	4260245	4260454	4260595	NA	NA	NA	NA	NA	NA	NA	4260089	4260595	0,17,1,0,0,0	15,8,3,0,6,3	3,15,13,0,0,4	7,22,3,7,5,5	NA	NA	NA	NA	NA	1383	chr16	-	NA	NA	NA	NA	NA	NA	1383	22,32,23	19,4,11	0,1,2	0,5,3	358	149	1	1	0.325,0.769,0.465	NA,0.077,0.217	0.373	NA	NA	NA	NA	1	0.373	0.5196666666666667	0.147	122	NA	NA	NA	NA	4260089	4260245	4260454	4260595	NA	NA	NA	NA	NA	NA	NA	4260089	4260595	1,15,3,0,0,2	11,9,16,0,1,0	10,8,4,0,0,0	19,4,11,0,5,3	NA	NA	NA	NA	NA
1384	ENSG00000090447.12	TFAP4	chr16	-	NA	NA	NA	NA	NA	NA	1384	97,59,51	14,9,28	2,30,2	9,8,20	523	149	2.86426225091e-4	0.00197788920299325	0.664,0.651,0.342	0.06,0.517,0.028	0.351	NA	NA	NA	NA	RI	chr16|-|4261778|4262422|4261778|4261949|4262323|4262422	0.00197788920299325	0.351	0.5523333333333333	0.20166666666666666	329	NA	NA	NA	NA	4261778	4261949	4262323	4262422	NA	NA	NA	NA	NA	NA	NA	4261778	4262422	42,10,17,0,3,1	6,4,20,2,2,0	49,45,14,0,25,1	14,9,28,9,8,20	NA	NA	NA	NA	NA	1384	chr16	-	NA	NA	NA	NA	NA	NA	1384	31,31,57	23,18,34	1,4,11	9,16,0	523	149	0.388626566305	0.6167978538543745	0.277,0.329,0.323	0.031,0.066,1.0	-0.056	NA	NA	NA	NA	0.6167978538543745	-0.056	0.3096666666666667	0.3656666666666667	235	NA	NA	NA	NA	4261778	4261949	4262323	4262422	NA	NA	NA	NA	NA	NA	NA	4261778	4262422	13,11,21,0,0,11	12,19,8,1,0,0	6,1,28,0,4,0	23,18,34,9,16,0	NA	NA	NA	NA	NA
1393	ENSG00000131652.14	THOC6	chr16	+	NA	NA	NA	NA	NA	NA	1393	82,205,94	139,195,238	60,58,70	166,187,193	249	149	0.00135983672041	0.007090577184995	0.261,0.386,0.191	0.178,0.157,0.178	0.108	NA	NA	NA	NA	RI	chr16|+|3025707|3026288|3025707|3025823|3025923|3026288	0.007090577184995	0.108	0.2793333333333333	0.17099999999999999	1687	NA	NA	NA	NA	3025707	3025823	3025923	3026288	NA	NA	NA	NA	NA	NA	NA	3025707	3026288	35,107,38,41,18,41	60,124,63,27,52,31	0,0,2,0,0,0	139,195,238,166,187,193	NA	NA	NA	NA	NA	1393	chr16	+	NA	NA	NA	NA	NA	NA	1393	75,123,168	164,160,291	42,60,87	144,171,146	249	149	0.0147686255286	0.04873646424438	0.215,0.315,0.257	0.149,0.174,0.263	0.067	NA	NA	NA	NA	0.04873646424438	0.067	0.2623333333333333	0.19533333333333333	1631	NA	NA	NA	NA	3025707	3025823	3025923	3026288	NA	NA	NA	NA	NA	NA	NA	3025707	3026288	36,76,83,22,35,48	30,77,117,31,37,56	14,0,0,0,0,0	164,160,291,144,171,146	NA	NA	NA	NA	NA
1423	ENSG00000198736.13	MSRB1	chr16	-	NA	NA	NA	NA	NA	NA	1423	6,0,2	2,8,0	0,0,0	5,6,5	513	149	0.0137228838341	0.04583263816486993	0.466,0.0,1.0	0.0,0.0,0.0	0.489	NA	NA	NA	NA	RI	chr16|-|1940777|1941405|1940777|1940892|1941256|1941405	0.04583263816486993	0.489	0.4886666666666667	0	34	NA	NA	NA	NA	1940777	1940892	1941256	1941405	NA	NA	NA	NA	NA	NA	NA	1940777	1941405	0,0,0,0,0,0	6,0,0,0,0,0	0,0,2,0,0,0	2,8,0,5,6,5	NA	NA	NA	NA	NA	1423	chr16	-	NA	NA	NA	NA	NA	NA	1423	0,0,0	11,6,6	2,0,0	6,0,5	513	149	1	1	0.0,0.0,0.0	0.088,NA,0.0	-0.044	NA	NA	NA	NA	1	-0.044	0	0.044	36	NA	NA	NA	NA	1940777	1940892	1941256	1941405	NA	NA	NA	NA	NA	NA	NA	1940777	1941405	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,2,0,0	11,6,6,6,0,5	NA	NA	NA	NA	NA
1425	ENSG00000162032.16	SPSB3	chr16	-	NA	NA	NA	NA	NA	NA	1425	105,89,79	87,90,75	36,42,63	54,48,119	234	149	0.0026530236414	0.01225025675381385	0.435,0.386,0.401	0.298,0.358,0.252	0.105	NA	NA	NA	NA	RI	chr16|-|1777945|1778612|1777945|1778048|1778133|1778612	0.01225025675381385	0.105	0.4073333333333333	0.30266666666666664	887	NA	NA	NA	NA	1777945	1778048	1778133	1778612	NA	NA	NA	NA	NA	NA	NA	1777945	1778612	78,68,45,20,19,35	59,59,45,12,24,44	2,6,16,8,4,8	87,90,75,54,48,119	NA	NA	NA	NA	NA	1425	chr16	-	NA	NA	NA	NA	NA	NA	1425	59,58,58	20,43,72	24,45,91	66,51,37	234	149	0.319101226389	0.5342044878692835	0.653,0.462,0.339	0.188,0.36,0.61	0.099	NA	NA	NA	NA	0.5342044878692835	0.099	0.4846666666666667	0.386	624	NA	NA	NA	NA	1777945	1778048	1778133	1778612	NA	NA	NA	NA	NA	NA	NA	1777945	1778612	39,33,43,12,30,49	33,25,33,14,15,54	2,2,0,2,4,6	20,43,72,66,51,37	NA	NA	NA	NA	NA
1427	ENSG00000138834.15	MAPK8IP3	chr16	+	NA	NA	NA	NA	NA	NA	1427	137,100,101	246,168,206	61,57,58	225,297,330	299	149	3.7003733410800003e-13	2.5839027887042044e-11	0.217,0.229,0.196	0.119,0.087,0.081	0.118	NA	NA	NA	NA	RI	chr16|+|1767804|1768107|1767804|1767918|1768068|1768107	2.5839027887042044e-11	0.118	0.214	0.09566666666666666	1986	NA	NA	NA	NA	1767804	1767918	1768068	1768107	NA	NA	NA	NA	NA	NA	NA	1767804	1768107	68,45,48,25,25,14	65,55,50,32,32,42	4,0,3,4,0,2	246,168,206,225,297,330	NA	NA	NA	NA	NA	1427	chr16	+	NA	NA	NA	NA	NA	NA	1427	85,137,111	156,205,262	63,75,75	293,284,214	299	149	1.59647027376e-7	3.112095601594916e-6	0.214,0.25,0.174	0.097,0.116,0.149	0.092	NA	NA	NA	NA	3.112095601594916e-6	0.092	0.21266666666666667	0.12066666666666667	1960	NA	NA	NA	NA	1767804	1767918	1768068	1768107	NA	NA	NA	NA	NA	NA	NA	1767804	1768107	45,49,32,39,21,24	39,78,77,24,36,39	1,10,2,0,18,12	156,205,262,293,284,214	NA	NA	NA	NA	NA
1430	ENSG00000187535.14	IFT140	chr16	-	NA	NA	NA	NA	NA	NA	1430	76,68,112	0,0,0	50,87,79	0,8,0	804	149	6.72710403626e-4	0.00403231690619221	1.0,1.0,1.0	1.0,0.668,1.0	0.111	NA	NA	NA	NA	RI	chr16|-|1525886|1526796|1525886|1526077|1526732|1526796	0.00403231690619221	0.111	1	0.8893333333333333	480	NA	NA	NA	NA	1525886	1526077	1526732	1526796	NA	NA	NA	NA	NA	NA	NA	1525886	1526796	16,9,30,15,8,3	37,10,18,15,15,50	23,49,64,20,64,26	0,0,0,0,8,0	NA	NA	NA	NA	NA	1430	chr16	-	NA	NA	NA	NA	NA	NA	1430	62,87,88	0,2,0	73,75,118	0,2,0	804	149	1	1	1.0,0.89,1.0	1.0,0.874,1.0	0.005	NA	NA	NA	NA	1	0.005	0.9633333333333334	0.958	507	NA	NA	NA	NA	1525886	1526077	1526732	1526796	NA	NA	NA	NA	NA	NA	NA	1525886	1526796	9,17,13,33,20,17	14,23,19,20,14,23	39,47,56,20,41,78	0,2,0,0,2,0	NA	NA	NA	NA	NA
1480	ENSG00000140553.18	UNC45A	chr15	+	NA	NA	NA	NA	NA	NA	1480	123,101,117	95,77,97	60,33,27	66,56,40	451	149	7.70471529445e-4	0.00450384310634579	0.3,0.302,0.285	0.231,0.163,0.182	0.104	NA	NA	NA	NA	RI	chr15|+|90935945|90936460|90935945|90935982|90936284|90936460	0.00450384310634579	0.104	0.29566666666666663	0.192	892	NA	NA	NA	NA	90935945	90935982	90936284	90936460	NA	NA	NA	NA	NA	NA	NA	90935945	90936460	18,16,19,28,11,15	36,56,52,20,8,5	69,29,46,12,14,7	95,77,97,66,56,40	NA	NA	NA	NA	NA	1480	chr15	+	NA	NA	NA	NA	NA	NA	1480	134,80,101	70,109,131	38,47,46	20,35,52	451	149	0.444243672947	0.6769587537034906	0.387,0.195,0.203	0.386,0.307,0.226	-0.045	NA	NA	NA	NA	0.6769587537034906	-0.045	0.26166666666666666	0.30633333333333335	863	NA	NA	NA	NA	90935945	90935982	90936284	90936460	NA	NA	NA	NA	NA	NA	NA	90935945	90936460	7,17,23,11,26,16	65,35,50,19,12,30	62,28,28,8,9,0	70,109,131,20,35,52	NA	NA	NA	NA	NA
1507	ENSG00000178761.15	FAM219B	chr15	-	NA	NA	NA	NA	NA	NA	1507	705,702,604	123,62,127	225,258,353	56,68,133	689	149	6.26927860698e-4	0.00380625905128726	0.553,0.71,0.507	0.465,0.451,0.365	0.163	NA	NA	NA	NA	RI	chr15|-|74899991|74902786|74899991|74902063|74902603|74902786	0.00380625905128726	0.163	0.59	0.427	3416	NA	NA	NA	NA	74899991	74902063	74902603	74902786	NA	NA	NA	NA	NA	NA	NA	74899991	74902786	159,145,136,35,58,68	101,110,81,47,41,74	445,447,387,143,159,211	123,62,127,56,68,133	NA	NA	NA	NA	NA	1507	chr15	-	NA	NA	NA	NA	NA	NA	1507	490,642,621	72,66,123	249,290,367	61,62,66	689	149	0.0290401795072	0.08338001059009957	0.595,0.678,0.522	0.469,0.503,0.546	0.092	NA	NA	NA	NA	0.08338001059009957	0.092	0.5983333333333334	0.506	3109	NA	NA	NA	NA	74899991	74902063	74902603	74902786	NA	NA	NA	NA	NA	NA	NA	74899991	74902786	131,155,113,32,44,82	67,61,76,17,66,48	292,426,432,200,180,237	72,66,123,61,62,66	NA	NA	NA	NA	NA
1511	ENSG00000140474.14	ULK3	chr15	-	NA	NA	NA	NA	NA	NA	1511	350,265,214	35,92,33	99,119,146	40,54,47	310	149	0.00133149588711	0.00696055650448296	0.828,0.581,0.757	0.543,0.514,0.599	0.17	NA	NA	NA	NA	RI	chr15|-|74842074|74842420|74842074|74842118|74842279|74842420	0.00696055650448296	0.17	0.722	0.552	1494	NA	NA	NA	NA	74842074	74842118	74842279	74842420	NA	NA	NA	NA	NA	NA	NA	74842074	74842420	231,194,122,81,69,116	116,71,91,18,46,29	3,0,1,0,4,1	35,92,33,40,54,47	NA	NA	NA	NA	NA	1511	chr15	-	NA	NA	NA	NA	NA	NA	1511	139,254,187	46,74,80	72,130,135	21,22,40	310	149	0.0713896645548	0.1715567784506316	0.592,0.623,0.529	0.622,0.74,0.619	-0.079	NA	NA	NA	NA	0.1715567784506316	-0.079	0.5813333333333334	0.6603333333333333	1200	NA	NA	NA	NA	74842074	74842118	74842279	74842420	NA	NA	NA	NA	NA	NA	NA	74842074	74842420	81,161,139,62,89,88	55,90,48,10,41,44	3,3,0,0,0,3	46,74,80,21,22,40	NA	NA	NA	NA	NA
1512	ENSG00000140474.14	ULK3	chr15	-	NA	NA	NA	NA	NA	NA	1512	142,102,121	167,232,136	27,69,31	68,101,147	233	149	0.00997597879876	0.03562766569248476	0.352,0.219,0.363	0.202,0.304,0.119	0.103	NA	NA	NA	NA	RI	chr15|-|74842074|74842420|74842074|74842195|74842279|74842420	0.03562766569248476	0.103	0.31133333333333335	0.20833333333333334	1343	NA	NA	NA	NA	74842074	74842195	74842279	74842420	NA	NA	NA	NA	NA	NA	NA	74842074	74842420	60,47,38,16,31,4	116,71,91,18,46,29	0,0,0,0,2,0	167,232,136,68,101,147	NA	NA	NA	NA	NA	1512	chr15	-	NA	NA	NA	NA	NA	NA	1512	59,133,68	95,102,144	21,52,62	25,100,130	233	149	0.213838740522	0.3974675758733019	0.284,0.455,0.232	0.349,0.25,0.234	0.046	NA	NA	NA	NA	0.3974675758733019	0.046	0.32366666666666666	0.2776666666666667	991	NA	NA	NA	NA	74842074	74842195	74842279	74842420	NA	NA	NA	NA	NA	NA	NA	74842074	74842420	24,60,41,11,18,24	55,90,48,10,41,44	0,0,0,0,0,0	95,102,144,25,100,130	NA	NA	NA	NA	NA
1514	ENSG00000140474.14	ULK3	chr15	-	NA	NA	NA	NA	NA	NA	1514	324,300,252	10,11,10	117,96,90	8,20,11	263	149	6.83243519428e-6	8.10377033101063e-5	0.948,0.939,0.935	0.892,0.731,0.823	0.125	NA	NA	NA	NA	RI	chr15|-|74842279|74842676|74842279|74842420|74842534|74842676	8.10377033101063e-5	0.125	0.9406666666666667	0.8153333333333334	1249	NA	NA	NA	NA	74842279	74842420	74842534	74842676	NA	NA	NA	NA	NA	NA	NA	74842279	74842676	281,244,170,84,73,60	39,54,82,35,23,30	10,2,0,0,0,0	10,11,10,8,20,11	NA	NA	NA	NA	NA	1514	chr15	-	NA	NA	NA	NA	NA	NA	1514	334,277,287	20,36,2	108,131,119	8,17,12	263	149	0.0586640937212	0.14772234445742025	0.904,0.813,0.988	0.884,0.814,0.849	0.053	NA	NA	NA	NA	0.14772234445742025	0.053	0.9016666666666666	0.849	1351	NA	NA	NA	NA	74842279	74842420	74842534	74842676	NA	NA	NA	NA	NA	NA	NA	74842279	74842676	265,228,212,89,108,98	67,48,75,19,23,21	2,2,0,0,0,0	20,36,2,8,17,12	NA	NA	NA	NA	NA
1520	ENSG00000179335.20	CLK3	chr15	+	NA	NA	NA	NA	NA	NA	1520	162,133,174	3,5,30	164,150,138	13,48,27	426	149	0.00583020975292	0.02300536959632457	0.95,0.903,0.67	0.815,0.522,0.641	0.182	NA	NA	NA	NA	RI	chr15|+|74622119|74622560|74622119|74622216|74622493|74622560	0.02300536959632457	0.182	0.841	0.6593333333333333	1047	NA	NA	NA	NA	74622119	74622216	74622493	74622560	NA	NA	NA	NA	NA	NA	NA	74622119	74622560	44,19,28,36,61,52	49,29,79,41,39,36	69,85,67,87,50,50	3,5,30,13,48,27	NA	NA	NA	NA	NA	1520	chr15	+	NA	NA	NA	NA	NA	NA	1520	109,133,139	6,23,28	102,161,144	6,44,28	426	149	0.619150869037	0.8426982416304808	0.864,0.669,0.635	0.856,0.561,0.643	0.036	NA	NA	NA	NA	0.8426982416304808	0.036	0.7226666666666667	0.6866666666666666	923	NA	NA	NA	NA	74622119	74622216	74622493	74622560	NA	NA	NA	NA	NA	NA	NA	74622119	74622560	31,34,47,46,43,42	61,60,42,24,65,36	17,39,50,32,53,66	6,23,28,6,44,28	NA	NA	NA	NA	NA
1545	ENSG00000181513.15	ACBD4	chr17	+	NA	NA	NA	NA	NA	NA	1545	30,9,5	0,0,1	0,7,0	1,3,8	220	149	2.48817011439e-9	7.590775692258448e-8	1.0,1.0,0.772	0.0,0.612,0.0	0.72	NA	NA	NA	NA	RI	chr17|+|45136499|45136776|45136499|45136620|45136691|45136776	7.590775692258448e-8	0.72	0.924	0.20400000000000001	64	NA	NA	NA	NA	45136499	45136620	45136691	45136776	NA	NA	NA	NA	NA	NA	NA	45136499	45136776	18,9,1,0,2,0	16,3,4,0,7,0	0,0,0,0,0,0	0,0,1,1,3,8	NA	NA	NA	NA	NA	1545	chr17	+	NA	NA	NA	NA	NA	NA	1545	11,6,16	2,11,15	11,9,7	5,0,6	220	149	0.215462510532	0.3998703445306539	0.788,0.27,0.419	0.598,1.0,0.441	-0.187	NA	NA	NA	NA	0.3998703445306539	-0.187	0.49233333333333335	0.6796666666666666	99	NA	NA	NA	NA	45136499	45136620	45136691	45136776	NA	NA	NA	NA	NA	NA	NA	45136499	45136776	11,3,5,10,9,7	0,6,11,5,5,0	0,0,0,0,0,0	2,11,15,5,0,6	NA	NA	NA	NA	NA
1552	ENSG00000140416.25	TPM1	chr15	+	NA	NA	NA	NA	NA	NA	1552	30,23,16	4,17,44	2,0,0	17,17,14	407	149	9.81200509731e-9	2.5822839165967777e-7	0.733,0.331,0.117	0.041,0.0,0.0	0.38	NA	NA	NA	NA	RI	chr15|+|63060868|63061273|63060868|63060939|63061197|63061273	2.5822839165967777e-7	0.38	0.39366666666666666	0.013666666666666667	184	NA	NA	NA	NA	63060868	63060939	63061197	63061273	NA	NA	NA	NA	NA	NA	NA	63060868	63061273	5,4,8,2,0,0	2,12,6,0,0,0	23,7,2,0,0,0	4,17,44,17,17,14	NA	NA	NA	NA	NA	1552	chr15	+	NA	NA	NA	NA	NA	NA	1552	56,17,4	41,26,29	8,4,3	7,18,16	407	149	0.131900631371	0.27618509828183085	0.333,0.193,0.048	0.295,0.075,0.064	0.047	NA	NA	NA	NA	0.27618509828183085	0.047	0.19133333333333333	0.14466666666666667	229	NA	NA	NA	NA	63060868	63060939	63061197	63061273	NA	NA	NA	NA	NA	NA	NA	63060868	63061273	24,0,0,2,0,0	0,2,3,2,4,0	32,15,1,4,0,3	41,26,29,7,18,16	NA	NA	NA	NA	NA
1597	ENSG00000168970.22	JMJD7-PLA2G4B	chr15	+	NA	NA	NA	NA	NA	NA	1597	83,56,71	18,9,11	56,53,67	31,20,22	225	149	5.64234531019e-4	0.00349130791544753	0.753,0.805,0.81	0.545,0.637,0.669	0.172	NA	NA	NA	NA	RI	chr15|+|41834739|41835223|41834739|41834893|41834969|41835223	0.00349130791544753	0.172	0.7893333333333333	0.617	497	NA	NA	NA	NA	41834739	41834893	41834969	41835223	NA	NA	NA	NA	NA	NA	NA	41834739	41835223	48,43,40,36,40,23	48,49,38,45,38,50	0,0,0,0,0,0	18,9,11,31,20,22	NA	NA	NA	NA	NA	1597	chr15	+	NA	NA	NA	NA	NA	NA	1597	71,72,79	26,19,22	22,65,62	8,23,26	225	149	0.296902430681	0.5073553420720314	0.644,0.715,0.704	0.646,0.652,0.612	0.051	NA	NA	NA	NA	0.5073553420720314	0.051	0.6876666666666666	0.6366666666666667	495	NA	NA	NA	NA	41834739	41834893	41834969	41835223	NA	NA	NA	NA	NA	NA	NA	41834739	41835223	39,65,47,6,50,35	51,53,56,18,31,36	0,0,0,0,0,0	26,19,22,8,23,26	NA	NA	NA	NA	NA
1598	ENSG00000168970.22	JMJD7-PLA2G4B	chr15	+	NA	NA	NA	NA	NA	NA	1598	214,147,189	38,30,20	52,127,93	43,33,42	378	149	1.52624399637e-4	0.0011698660232176	0.689,0.659,0.788	0.323,0.603,0.466	0.248	NA	NA	NA	NA	RI	chr15|+|41836474|41836940|41836474|41836551|41836780|41836940	0.0011698660232176	0.248	0.712	0.464	1028	NA	NA	NA	NA	41836474	41836551	41836780	41836940	NA	NA	NA	NA	NA	NA	NA	41836474	41836940	101,64,79,21,43,18	44,47,67,11,11,52	69,36,43,20,73,23	38,30,20,43,33,42	NA	NA	NA	NA	NA	1598	chr15	+	NA	NA	NA	NA	NA	NA	1598	93,154,114	28,14,33	104,64,188	21,52,44	378	149	0.183526155927	0.3551151732275402	0.567,0.813,0.577	0.661,0.327,0.627	0.114	NA	NA	NA	NA	0.3551151732275402	0.114	0.6523333333333333	0.5383333333333333	909	NA	NA	NA	NA	41836474	41836551	41836780	41836940	NA	NA	NA	NA	NA	NA	NA	41836474	41836940	58,67,27,70,34,64	11,41,33,12,16,36	24,46,54,22,14,88	28,14,33,21,52,44	NA	NA	NA	NA	NA
