ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	event_type	ID	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM	FDR	IncLevelDifference	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	inc_len_bp	exc_len_bp	inc_cds_overlap_bp	exc_cds_overlap_bp	inc_touches_cds	exc_touches_cds	inc_cds_overlap_mod3	exc_cds_overlap_mod3	delta_cds_overlap_bp	delta_cds_overlap_mod3	frameshift_candidate_inc	frameshift_candidate_delta	cds_overlap_bp	touches_cds	cds_overlap_mod3	frameshift_candidate	advanced_n_transcripts_matched	advanced_any_protein_pair	advanced_transcript_ids	inclusion_transcript_ids	exclusion_transcript_ids	advanced_overlaps_start_codon_any	advanced_overlaps_stop_codon_any	advanced_frameshift_any	advanced_frameshift_frac	advanced_nmd_proxy_any	RI_Position	Event_Position	dataset
2202	ENSG00000065357	DGKA	chr12	+							2202	109,109,133	126,109,97	14,26,7	24,40,71	423	149	1.05470386058e-06	1.608816933601134e-05	0.234,0.26,0.326	0.17,0.186,0.034	0.143					RI	chr12|+|55953349|55954021|55953349|55953410|55953684|55954021	1.608816933601134e-05	0.143	0.2733333333333333	0.13	865					55953349	55953410	55953684	55954021								55953349	55954021	23,24,60,4,4,3	22,21,17,0,8,2	64,64,56,10,14,2	126,109,97,24,40,71						2202	chr12	+							2202	44,43,94	25,137,133	8,28,16	86,49,47	423	149	0.00235750238011	0.0108928514716788	0.383,0.1,0.199	0.032,0.168,0.107	0.125					0.0108928514716788	0.125	0.2273333333333333	0.1023333333333333	710					55953349	55953410	55953684	55954021								55953349	55954021	12,29,41,2,18,14	0,8,25,0,2,2	32,6,28,6,8,0	25,137,133,86,49,47						1.608816933601134e-05	0.143	12	+	55953349	55954021	55953349	55953410	55953684	55954021	672	0	426	0	True	False	0.0		426	0	False	False	426	True	0.0	False	1	False	ENST00000552478	ENST00000552478	ENST00000331886;ENST00000394147;ENST00000402956;ENST00000548491;ENST00000549079;ENST00000550957;ENST00000551156;ENST00000551296;ENST00000551739	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
2204	ENSG00000075415	SLC25A3	chr12	+							2204	2583,2106,2668	136,180,176	2440,2718,3304	97,93,169	1740	149	0.000333714474997	0.0022600483283099	0.619,0.5,0.565	0.683,0.715,0.626	-0.113					RI	chr12|+|98593974|98595848|98593974|98594135|98595726|98595848	0.0022600483283099	-0.113	0.5613333333333334	0.6746666666666666	16670					98593974	98594135	98595726	98595848								98593974	98595848	130,125,114,123,93,195	243,235,357,261,311,296	2210,1746,2197,2056,2314,2813	136,180,176,97,93,169						2204	chr12	+							2204	1521,2495,2417	108,131,143	2422,2281,2525	100,86,83	1740	149	3.14093375176e-05	0.0002940790531299	0.547,0.62,0.591	0.675,0.694,0.723	-0.111					0.0002940790531299	-0.111	0.586	0.6973333333333334	14312					98593974	98594135	98595726	98595848								98593974	98595848	83,87,103,126,117,134	55,281,275,282,224,182	1383,2127,2039,2014,1940,2209	108,131,143,100,86,83						0.0022600483283099	-0.113	12	+	98593974	98595848	98593974	98594135	98595726	98595848	1874	0	3198	0	True	False	0.0		3198	0	False	False	3198	True	0.0	False	1	False	ENST00000546766	ENST00000546766	ENST00000188376;ENST00000228318;ENST00000401722;ENST00000547534;ENST00000547908;ENST00000548847;ENST00000549338;ENST00000550695;ENST00000551123;ENST00000551265;ENST00000551917;ENST00000552981	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_independent
2217	ENSG00000012822	CALCOCO1	chr12	-							2217	163,176,185	17,4,24	112,136,80	12,27,16	381	149	0.0115358990357	0.0399876387150437	0.789,0.945,0.751	0.785,0.663,0.662	0.125					RI	chr12|-|53713700|53714241|53713700|53713900|53714132|53714241	0.0399876387150437	0.125	0.8283333333333334	0.7033333333333334	952					53713700	53713900	53714132	53714241								53713700	53714241	99,61,96,36,38,32	43,52,44,34,65,40	21,63,45,42,33,8	17,4,24,12,27,16						2217	chr12	-							2217	155,194,259	19,11,23	87,110,143	44,12,25	381	149	0.00527173117484	0.0210974052782364	0.761,0.873,0.815	0.436,0.782,0.691	0.18					0.0210974052782364	0.18	0.8163333333333334	0.6363333333333333	1082					53713700	53713900	53714132	53714241								53713700	53714241	39,88,147,39,50,47	78,57,74,29,49,55	38,49,38,19,11,41	19,11,23,44,12,25						0.0399876387150437	0.125	12	-	53713700	53714241	53713700	53713900	53714132	53714241	541	0	1545	0	True	False	0.0		1545	0	False	False	1545	True	0.0	False	1	False	ENST00000549935	ENST00000549935	ENST00000262059;ENST00000430117;ENST00000546443;ENST00000548263;ENST00000549613;ENST00000550804	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
2271	ENSG00000131051	RBM39	chr20	-							2271	5405,4434,5641	141,62,172	7948,7062,10023	42,64,70	1955	149	1.22124532709e-15	1.227651859953423e-13	0.745,0.845,0.714	0.935,0.894,0.916	-0.147					RI	chr20|-|35738967|35740887|35738967|35739017|35740823|35740887	1.227651859953423e-13	-0.147	0.768	0.915	41064					35738967	35739017	35740823	35740887								35738967	35740887	636,562,860,1045,1053,1464	172,187,140,181,183,159	4597,3685,4641,6722,5826,8400	141,62,172,42,64,70						2271	chr20	-							2271	3433,4242,5221	87,163,190	7826,6402,7536	45,69,72	1955	149	0.0	0.0	0.75,0.665,0.677	0.93,0.876,0.889	-0.201					0.0	-0.201	0.6973333333333334	0.8983333333333333	35286					35738967	35739017	35740823	35740887								35738967	35740887	397,491,845,1190,877,1039	132,132,136,123,136,128	2904,3619,4240,6513,5389,6369	87,163,190,45,69,72						1.227651859953423e-13	-0.147	20	-	35738967	35740887	35738967	35739017	35740823	35740887	1920	0	2188	0	True	False	1.0		2188	1	True	True	2188	True	1.0	True	1	False	ENST00000463004	ENST00000463004	ENST00000253363;ENST00000338163;ENST00000361162;ENST00000374038;ENST00000397370;ENST00000403542;ENST00000412738;ENST00000416108;ENST00000416529;ENST00000425184;ENST00000426951;ENST00000429968;ENST00000433027;ENST00000434927;ENST00000442447;ENST00000444878;ENST00000449489;ENST00000453310;ENST00000455343;ENST00000461283;ENST00000461849;ENST00000463098;ENST00000477334;ENST00000481037;ENST00000487604;ENST00000493853;ENST00000528062;ENST00000639702;ENST00000656873;ENST00000665058	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_independent
2280	ENSG00000064763	FAR2	chr12	+							2280	2,0,19	15,2,69	7,27,27	19,30,11	885	149	3.65862226098e-05	0.00034409005681486	0.022,0.0,0.044	0.058,0.132,0.292	-0.139					RI	chr12|+|29309185|29311950|29309185|29311146|29311882|29311950	0.00034409005681486	-0.139	0.022	0.1606666666666666	228					29309185	29311146	29311882	29311950								29309185	29311950	2,0,0,2,6,14	0,0,0,4,0,0	0,0,19,1,21,13	15,2,69,19,30,11						2280	chr12	+							2280	2,4,10	26,26,14	26,7,20	0,7,20	885	149	0.00145616483691	0.0072938376659434	0.013,0.025,0.107	1.0,0.144,0.144	-0.381					0.0072938376659434	-0.381	0.0483333333333333	0.4293333333333333	162					29309185	29311146	29311882	29311950								29309185	29311950	2,0,1,3,3,10	0,4,0,6,0,0	0,0,9,17,4,10	26,26,14,0,7,20						0.00034409005681486	-0.139	12	+	29309185	29311950	29309185	29311146	29311882	29311950	2765	0	2320	0	True	False	1.0		2320	1	True	True	2320	True	1.0	True	2	False	ENST00000689380;ENST00000690002	ENST00000689380;ENST00000690002	ENST00000182377;ENST00000536681;ENST00000547116;ENST00000547759;ENST00000551193;ENST00000551451;ENST00000685369;ENST00000686305;ENST00000686316;ENST00000686419;ENST00000686974;ENST00000689798;ENST00000690162;ENST00000691273;ENST00000691325;ENST00000692223;ENST00000693163	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
2316	ENSG00000111665	CDCA3	chr12	-							2316	103,122,140	41,35,24	22,33,21	63,21,39	284	149	9.1477936115e-08	1.882358067977114e-06	0.569,0.646,0.754	0.155,0.452,0.22	0.381					RI	chr12|-|6849322|6849858|6849322|6849429|6849564|6849858	1.882358067977114e-06	0.381	0.6563333333333333	0.2756666666666666	664					6849322	6849429	6849564	6849858								6849322	6849858	68,91,80,8,28,11	39,36,61,14,4,10	0,0,0,0,4,0	41,35,24,63,21,39						2316	chr12	-							2316	71,103,200	53,25,48	27,36,19	35,45,31	284	149	4.81482566295e-06	5.9151388957682194e-05	0.413,0.684,0.686	0.288,0.296,0.243	0.319					5.9151388957682194e-05	0.319	0.5943333333333334	0.2756666666666666	693					6849322	6849429	6849564	6849858								6849322	6849858	51,81,121,26,3,9	22,25,63,1,26,10	0,0,16,0,7,0	53,25,48,35,45,31						1.882358067977114e-06	0.381	12	-	6849322	6849858	6849322	6849429	6849564	6849858	536	0	1716	0	True	False	0.0		1716	0	False	False	1716	True	0.0	False	1	False	ENST00000536241	ENST00000536241	ENST00000229265;ENST00000422785;ENST00000535406;ENST00000535871;ENST00000538862;ENST00000540683;ENST00000544610;ENST00000545368	False	False	False	0.0	False	NonCoding	NonCoding	UFM1_independent
2317	ENSG00000111665	CDCA3	chr12	-							2317	207,183,258	100,78,58	40,49,40	54,54,50	385	149	6.59466559139e-09	1.854976578275389e-07	0.445,0.476,0.633	0.223,0.26,0.236	0.278					RI	chr12|-|6850466|6851009|6850466|6850596|6850832|6851009	1.854976578275389e-07	0.278	0.518	0.2396666666666666	1171					6850466	6850596	6850832	6851009								6850466	6851009	47,57,85,4,21,7	19,10,45,6,0,12	141,116,128,30,28,21	100,78,58,54,54,50						2317	chr12	-							2317	159,262,172	29,41,56	46,36,36	24,42,46	385	149	1.58763655556e-08	3.929400475011e-07	0.68,0.712,0.543	0.426,0.249,0.232	0.343					3.929400475011e-07	0.343	0.645	0.3023333333333333	949					6850466	6850596	6850832	6851009								6850466	6851009	46,68,70,16,22,1	38,21,11,0,12,4	75,173,91,30,2,31	29,41,56,24,42,46						1.854976578275389e-07	0.278	12	-	6850466	6851009	6850466	6850596	6850832	6851009	543	0	1250	0	True	False	2.0		1250	2	True	True	1250	True	2.0	True	1	False	ENST00000536241	ENST00000536241	ENST00000229265;ENST00000422785;ENST00000446553;ENST00000535406;ENST00000535871;ENST00000538862;ENST00000540683;ENST00000545368	False	False	False	0.0	False	NonCoding	NonCoding	UFM1_independent
2321	ENSG00000111653	ING4	chr12	-							2321	161,62,128	12,34,21	29,52,63	1,4,0	501	149	0.000192257466714	0.0014169745022719	0.8,0.352,0.644	0.896,0.795,1.0	-0.298					RI	chr12|-|6652270|6652770|6652270|6652309|6652661|6652770	0.0014169745022719	-0.298	0.5986666666666667	0.897	567					6652270	6652309	6652661	6652770								6652270	6652770	92,23,45,21,35,42	20,16,50,5,0,10	49,23,33,3,17,11	12,34,21,1,4,0						2321	chr12	-							2321	73,117,136	1,3,15	16,43,12	8,9,5	501	149	1.15908327036e-05	0.00012609190678084	0.956,0.921,0.729	0.373,0.587,0.416	0.41					0.00012609190678084	0.41	0.8686666666666667	0.4586666666666666	438					6652270	6652309	6652661	6652770								6652270	6652770	28,30,74,14,17,12	11,53,23,2,6,0	34,34,39,0,20,0	1,3,15,8,9,5						0.0014169745022719	-0.298	12	-	6652270	6652770	6652270	6652309	6652661	6652770	500	0	1584	0	True	False	0.0		1584	0	False	False	1584	True	0.0	False	1	False	ENST00000484795	ENST00000484795	ENST00000341550;ENST00000396807;ENST00000412586;ENST00000423703;ENST00000437149;ENST00000444704;ENST00000446105;ENST00000467678;ENST00000469749;ENST00000472002;ENST00000479301;ENST00000482489;ENST00000486287;ENST00000488381;ENST00000493873;ENST00000619641	False	False	False	0.0	False	Start_Codon	Start_Codon	UFM1_independent
2432	ENSG00000042429	MED17	chr11	+							2432	569,524,729	98,96,154	669,647,1044	54,55,128	2125	149	7.20354112915e-07	1.177923045438608e-05	0.289,0.277,0.249	0.465,0.452,0.364	-0.155					RI	chr11|+|93809716|93812378|93809716|93809876|93811852|93812378	1.177923045438608e-05	-0.155	0.2716666666666666	0.427	4767					93809716	93809876	93811852	93812378								93809716	93812378	26,13,28,32,32,53	46,46,47,32,47,72	497,465,654,605,568,919	98,96,154,54,55,128						2432	chr11	+							2432	385,441,789	41,165,144	859,781,813	70,60,81	2125	149	6.24354919742e-05	0.00051509280878715	0.397,0.158,0.278	0.462,0.477,0.413	-0.173					0.00051509280878715	-0.173	0.2776666666666667	0.4506666666666666	4629					93809716	93809876	93811852	93812378								93809716	93812378	15,12,11,27,53,30	19,23,33,66,43,45	351,406,745,766,685,738	41,165,144,70,60,81						1.177923045438608e-05	-0.155	11	+	93809716	93812378	93809716	93809876	93811852	93812378	2662	0	1331	0	True	False	2.0		1331	2	True	True	1331	True	2.0	True	1	False	ENST00000640411	ENST00000640411	ENST00000251871;ENST00000507258;ENST00000525026;ENST00000525613;ENST00000529626;ENST00000533133;ENST00000638270;ENST00000638487;ENST00000638518;ENST00000638790;ENST00000639189;ENST00000639457;ENST00000639523;ENST00000639596;ENST00000639724;ENST00000640027;ENST00000640077;ENST00000640451;ENST00000640521;ENST00000640583;ENST00000640804	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
2434	ENSG00000109861	CTSC	chr11	-							2434	798,799,833	84,190,111	686,651,760	22,48,54	4414	149	6.59768574085e-06	7.886356522980935e-05	0.243,0.124,0.202	0.513,0.314,0.322	-0.193					RI	chr11|-|88296132|88300645|88296132|88296264|88300529|88300645	7.886356522980935e-05	-0.193	0.1896666666666666	0.383	5036					88296132	88296264	88300529	88300645								88296132	88300645	12,40,24,8,12,28	18,32,0,9,18,9	768,727,809,669,621,723	84,190,111,22,48,54						2434	chr11	-							2434	619,832,872	86,394,156	529,516,673	31,67,48	4414	149	2.0281977875e-08	4.947999661374133e-07	0.195,0.067,0.159	0.365,0.206,0.321	-0.157					4.947999661374133e-07	-0.157	0.1403333333333333	0.2973333333333333	4823					88296132	88296264	88300529	88300645								88296132	88300645	10,41,48,19,36,32	2,4,35,27,15,27	607,787,789,483,465,614	86,394,156,31,67,48						7.886356522980935e-05	-0.193	11	-	88296132	88300645	88296132	88296264	88300529	88300645	4513	0	1604	0	True	False	2.0		1604	2	True	True	1604	True	2.0	True	1	False	ENST00000533897	ENST00000533897	ENST00000227266;ENST00000527018;ENST00000676612;ENST00000677208;ENST00000677661;ENST00000677802;ENST00000678065;ENST00000678395;ENST00000678464;ENST00000678506;ENST00000678520;ENST00000678554;ENST00000678915;ENST00000679224	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
2435	ENSG00000109861	CTSC	chr11	-							2435	1148,993,1006	63,152,104	3191,2739,3861	24,57,58	6889	149	1.11022302463e-16	1.2377977430965744e-14	0.283,0.124,0.173	0.742,0.51,0.59	-0.421					RI	chr11|-|88328111|88335082|88328111|88328196|88334936|88335082	1.2377977430965744e-14	-0.421	0.1933333333333333	0.614	13396					88328111	88328196	88334936	88335082								88328111	88335082	32,73,49,106,108,177	23,3,8,33,48,45	1093,917,949,3052,2583,3639	63,152,104,24,57,58						2435	chr11	-							2435	847,915,1194	25,145,71	3393,2601,2754	53,110,32	6889	149	0.000462868347678	0.0027778932366859	0.423,0.12,0.267	0.581,0.338,0.651	-0.253					0.0027778932366859	-0.253	0.27	0.5233333333333333	12140					88328111	88328196	88334936	88335082								88328111	88335082	23,57,51,193,116,90	11,7,3,37,55,47	813,851,1140,3163,2430,2617	25,145,71,53,110,32						1.2377977430965744e-14	-0.421	11	-	88328111	88335082	88328111	88328196	88334936	88335082	6971	0	3194	0	True	False	2.0		3194	2	True	True	3194	True	2.0	True	1	False	ENST00000533865	ENST00000533865	ENST00000227266;ENST00000393301;ENST00000524463;ENST00000527018;ENST00000528020;ENST00000529974;ENST00000533897;ENST00000534131;ENST00000676529;ENST00000676612;ENST00000677106;ENST00000677208;ENST00000677468;ENST00000677661;ENST00000677796;ENST00000677802;ENST00000677877;ENST00000677976;ENST00000678395;ENST00000678464;ENST00000678506;ENST00000678520;ENST00000678554;ENST00000678915;ENST00000679032;ENST00000679199;ENST00000679224	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
2437	ENSG00000171204	TMEM126B	chr11	+							2437	257,304,454	40,64,49	50,95,83	23,30,23	416	149	0.000236143641159	0.0016783953558906	0.697,0.63,0.768	0.438,0.531,0.564	0.187					RI	chr11|+|85635666|85636536|85635666|85635778|85636045|85636536	0.0016783953558906	0.187	0.6983333333333334	0.511	1472					85635666	85635778	85636045	85636536								85635666	85636536	13,37,41,8,6,12	124,175,251,18,55,29	120,92,162,24,34,42	40,64,49,23,30,23						2437	chr11	+							2437	172,269,364	28,38,52	63,95,132	14,37,38	416	149	0.000266445898996	0.001713596149134	0.688,0.717,0.715	0.617,0.479,0.554	0.157					0.001713596149134	0.157	0.7066666666666667	0.55	1302					85635666	85635778	85636045	85636536								85635666	85636536	16,29,62,3,5,5	97,169,194,29,68,85	59,71,108,31,22,42	28,38,52,14,37,38						0.0016783953558906	0.187	11	+	85635666	85636536	85635666	85635778	85636045	85636536	870	0	925	0	True	False	1.0		925	1	True	True	925	True	1.0	True	1	True	ENST00000534341	ENST00000534341	ENST00000358867;ENST00000393375;ENST00000526822;ENST00000529197;ENST00000530783;ENST00000531274;ENST00000531477;ENST00000531718	False	True	True	1.0	False	Stop_Codon	Stop_Codon	UFM1_independent
2464	ENSG00000094914	AAAS	chr12	-							2464	103,80,117	153,121,88	45,42,64	98,83,124	271	149	0.0053961795654	0.0216695305141013	0.27,0.267,0.422	0.202,0.218,0.221	0.106					RI	chr12|-|53307844|53308133|53307844|53307929|53308051|53308133	0.0216695305141013	0.106	0.3196666666666666	0.2136666666666666	1118					53307844	53307929	53308051	53308133								53307844	53308133	45,15,47,12,5,33	61,69,90,44,37,35	0,0,0,0,0,0	153,121,88,98,83,124						2464	chr12	-							2464	56,129,105	96,81,163	39,47,51	97,92,99	271	149	0.012496895202	0.042613636434149	0.243,0.467,0.262	0.181,0.219,0.221	0.117					0.042613636434149	0.117	0.324	0.207	1055					53307844	53307929	53308051	53308133								53307844	53308133	23,67,51,26,17,34	33,71,69,28,34,23	0,0,0,0,0,0	96,81,163,97,92,99						0.0216695305141013	0.106	12	-	53307844	53308133	53307844	53307929	53308051	53308133	289	0	666	0	True	False	0.0		666	0	False	False	666	True	0.0	False	2	False	ENST00000547520;ENST00000552161	ENST00000547520;ENST00000552161	ENST00000209873;ENST00000394384;ENST00000546562;ENST00000547238;ENST00000547757;ENST00000548880;ENST00000548931;ENST00000549450;ENST00000550033;ENST00000550286;ENST00000552876;ENST00000672797;ENST00000672900	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_independent
2481	ENSG00000165458	INPPL1	chr11	+							2481	396,462,285	275,376,368	177,190,174	274,347,330	281	149	2.23724057424e-06	3.1178998184635634e-05	0.433,0.395,0.291	0.255,0.225,0.218	0.14					RI	chr11|+|72233440|72233744|72233440|72233522|72233654|72233744	3.1178998184635634e-05	0.14	0.373	0.2326666666666666	3654					72233440	72233522	72233654	72233744								72233440	72233744	170,216,121,82,91,72	243,253,159,100,100,106	0,4,12,0,0,0	275,376,368,274,347,330						2481	chr11	+							2481	366,383,428	238,364,497	128,130,195	272,286,315	281	149	2.3742524502e-08	5.71239464014255e-07	0.449,0.358,0.313	0.2,0.194,0.247	0.16					5.71239464014255e-07	0.16	0.3733333333333333	0.2136666666666666	3602					72233440	72233522	72233654	72233744								72233440	72233744	175,146,146,61,40,82	197,260,284,61,96,106	0,0,0,6,0,10	238,364,497,272,286,315						3.1178998184635634e-05	0.14	11	+	72233440	72233744	72233440	72233522	72233654	72233744	304	0	409	0	True	False	1.0		409	1	True	True	409	True	1.0	True	1	False	ENST00000545355	ENST00000545355	ENST00000298229;ENST00000535985;ENST00000538751;ENST00000541303	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
2482	ENSG00000184154	LRRC51	chr11	+							2482	6,7,33	5,0,5	60,40,49	0,0,2	431	149	6.99221981262e-05	0.00059839872537044	0.293,1.0,0.695	1.0,1.0,0.894	-0.302					RI	chr11|+|72094947|72096895|72094947|72095096|72095378|72096895	0.00059839872537044	-0.302	0.6626666666666666	0.9646666666666668	207					72094947	72095096	72095378	72096895								72094947	72096895	3,3,16,24,6,15	0,1,9,0,4,16	3,3,8,36,30,18	5,0,5,0,0,2						2482	chr11	+							2482	13,5,25	0,0,0	35,53,109	0,22,0	431	149	0.00133468377078	0.006784642501465	1.0,1.0,1.0	1.0,0.454,1.0	0.182					0.006784642501465	0.182	1.0	0.8180000000000001	262					72094947	72095096	72095378	72096895								72094947	72096895	0,3,6,8,32,36	13,2,9,15,11,23	0,0,10,12,10,50	0,0,0,0,22,0						0.00059839872537044	-0.302	11	+	72094947	72096895	72094947	72095096	72095378	72096895	1948	0	2723	0	True	False	2.0		2723	2	True	True	2723	True	2.0	True	1	True	ENST00000324866	ENST00000324866	ENST00000289488;ENST00000412777;ENST00000423494;ENST00000440313;ENST00000535883;ENST00000536917;ENST00000538413;ENST00000538478;ENST00000539271;ENST00000539587;ENST00000541614;ENST00000542846;ENST00000642478;ENST00000642510;ENST00000642648;ENST00000644745;ENST00000645358;ENST00000647530	False	True	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_independent
2501	ENSG00000167792	NDUFV1	chr11	+							2501	1222,1371,1435	148,249,217	686,795,706	167,175,192	573	149	1.37788646088e-05	0.00014745549350988	0.682,0.589,0.632	0.516,0.542,0.489	0.119					RI	chr11|+|67610380|67611207|67610380|67610570|67610994|67611207	0.00014745549350988	0.119	0.6343333333333333	0.5156666666666667	7363					67610380	67610570	67610994	67611207								67610380	67611207	274,357,358,162,165,154	397,401,497,207,237,173	551,613,580,317,393,379	148,249,217,167,175,192						2501	chr11	+							2501	888,1364,1271	123,190,232	569,744,804	130,219,161	573	149	0.000114635019305	0.00086235972782473	0.652,0.651,0.588	0.532,0.469,0.565	0.108					0.00086235972782473	0.108	0.6303333333333333	0.522	6695					67610380	67610570	67610994	67611207								67610380	67611207	218,289,308,106,228,264	357,412,409,212,231,160	313,663,554,251,285,380	123,190,232,130,219,161						0.00014745549350988	0.119	11	+	67610380	67611207	67610380	67610570	67610994	67611207	827	0	3037	0	True	False	1.0		3037	1	True	True	3037	True	1.0	True	1	False	ENST00000526770	ENST00000526770	ENST00000322776;ENST00000415352;ENST00000526169;ENST00000527355;ENST00000527923;ENST00000529867;ENST00000529927;ENST00000530638;ENST00000532244;ENST00000532303;ENST00000532343;ENST00000533075;ENST00000533919;ENST00000647561	False	False	False	0.0	False	CDS	CDS	UFM1_independent
2630	ENSG00000168003	SLC3A2	chr11	+							2630	392,532,576	375,382,415	1366,1274,1548	462,515,588	990	149	3.9968028886499995e-15	3.7133932292730003e-13	0.136,0.173,0.173	0.308,0.271,0.284	-0.127					RI	chr11|+|62881892|62882999|62881892|62882066|62882907|62882999	3.7133932292730003e-13	-0.127	0.1606666666666666	0.2876666666666667	8425					62881892	62882066	62882907	62882999								62881892	62882999	55,67,51,104,136,106	118,168,131,299,304,400	219,297,394,963,834,1042	375,382,415,462,515,588						2630	chr11	+							2630	390,642,702	310,423,444	1483,1069,1296	424,420,441	990	149	7.79376563287e-14	5.2883764783035874e-12	0.159,0.186,0.192	0.345,0.277,0.307	-0.131					5.2883764783035874e-12	-0.131	0.179	0.3096666666666666	8044					62881892	62882066	62882907	62882999								62881892	62882999	31,70,53,144,84,136	96,180,212,367,249,343	263,392,437,972,736,817	310,423,444,424,420,441						3.7133932292730003e-13	-0.127	11	+	62881892	62882999	62881892	62882066	62882907	62882999	1107	0	6224	0	True	False	2.0		6224	2	True	True	6224	True	2.0	True	1	False	ENST00000681563	ENST00000681563	ENST00000338663;ENST00000377889;ENST00000377890;ENST00000377891;ENST00000457660;ENST00000535296;ENST00000535768;ENST00000536981;ENST00000537508;ENST00000537839;ENST00000538084;ENST00000538682;ENST00000539458;ENST00000539891;ENST00000541425;ENST00000541649;ENST00000544377;ENST00000546253;ENST00000546312;ENST00000679594;ENST00000679908;ENST00000680002;ENST00000680134;ENST00000680297;ENST00000680610;ENST00000680631;ENST00000680654;ENST00000680725;ENST00000680729;ENST00000681107;ENST00000681215;ENST00000681232;ENST00000681467;ENST00000681569;ENST00000681657;ENST00000700482	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_independent
