ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	event_type	ID	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM	FDR	IncLevelDifference	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	inc_len_bp	exc_len_bp	inc_cds_overlap_bp	exc_cds_overlap_bp	inc_touches_cds	exc_touches_cds	inc_cds_overlap_mod3	exc_cds_overlap_mod3	delta_cds_overlap_bp	delta_cds_overlap_mod3	frameshift_candidate_inc	frameshift_candidate_delta	cds_overlap_bp	touches_cds	cds_overlap_mod3	frameshift_candidate	advanced_n_transcripts_matched	advanced_any_protein_pair	advanced_transcript_ids	inclusion_transcript_ids	exclusion_transcript_ids	advanced_overlaps_start_codon_any	advanced_overlaps_stop_codon_any	advanced_frameshift_any	advanced_frameshift_frac	advanced_nmd_proxy_any	RI_Position	Event_Position	dataset
3341	ENSG00000153187	HNRNPU	chr1	-							3341	497,308,376	9,19,9	598,522,818	4,2,10	1132	149	2.52349637365e-05	0.0002528444405755	0.879,0.681,0.846	0.952,0.972,0.915	-0.144					RI	chr1|-|244859274|244862381|244859274|244859374|244860357|244862381	0.0002528444405755	-0.144	0.802	0.9463333333333334	3172					244859274	244859374	244860357	244862381								244859274	244862381	68,30,25,44,55,88	225,137,192,223,196,298	204,141,159,331,271,432	9,19,9,4,2,10						3341	chr1	-							3341	237,325,485	5,8,7	589,540,649	9,1,7	1132	149	0.0491316581345	0.127341666727144	0.862,0.842,0.901	0.896,0.986,0.924	-0.067					0.127341666727144	-0.067	0.8683333333333333	0.9353333333333332	2862					244859274	244859374	244860357	244862381								244859274	244862381	8,18,33,62,43,75	142,134,257,231,183,201	87,173,195,296,314,373	5,8,7,9,1,7						0.0002528444405755	-0.144	1	-	244859274	244862381	244859274	244859374	244860357	244862381	3107	0	3651	0	True	False	0.0		3651	0	False	False	3651	True	0.0	False	1	False	ENST00000639667	ENST00000639667	ENST00000283179;ENST00000366525;ENST00000440865;ENST00000444376;ENST00000465881;ENST00000468690;ENST00000476241;ENST00000483966;ENST00000638230;ENST00000638301;ENST00000638475;ENST00000638589;ENST00000638716;ENST00000638952;ENST00000639628;ENST00000639880;ENST00000640001;ENST00000640056;ENST00000640218;ENST00000640306;ENST00000640440;ENST00000649899;ENST00000704074	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_dependent
3384	ENSG00000120318	ARAP3	chr5	-							3384	256,300,226	15,29,36	269,240,302	12,9,14	402	149	0.000308467798838	0.0021087230127922	0.863,0.793,0.699	0.893,0.908,0.889	-0.112					RI	chr5|-|141661683|141662255|141661683|141661789|141662042|141662255	0.0021087230127922	-0.112	0.785	0.8966666666666667	1708					141661683	141661789	141662042	141662255								141661683	141662255	141,129,109,112,74,115	77,95,82,84,91,113	38,76,35,73,75,74	15,29,36,12,9,14						3384	chr5	-							3384	355,321,250	11,27,43	258,254,253	22,29,19	402	149	0.734137702174	0.934810548222503	0.923,0.815,0.683	0.813,0.765,0.832	0.004					0.934810548222503	0.004	0.807	0.8033333333333333	1842					141661683	141661789	141662042	141662255								141661683	141662255	159,125,138,91,87,117	101,116,73,120,114,87	95,80,39,47,53,49	11,27,43,22,29,19						0.0021087230127922	-0.112	5	-	141661683	141662255	141661683	141661789	141662042	141662255	572	0	850	0	True	False	1.0		850	1	True	True	850	True	1.0	True	1	False	ENST00000512390	ENST00000512390	ENST00000239440;ENST00000508305;ENST00000513878;ENST00000626478	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
3417	ENSG00000173531	MST1	chr3	-							3417	1,0,0	14,5,30	0,4,11	10,24,20	227	149	2.65086370546e-05	0.0002634537478424	0.045,0.0,0.0	0.0,0.099,0.265	-0.106					RI	chr3|-|49687148|49687478|49687148|49687285|49687363|49687478	0.0002634537478424	-0.106	0.015	0.1213333333333333	119					49687148	49687285	49687363	49687478								49687148	49687478	0,0,0,0,0,0	1,0,0,0,4,11	0,0,0,0,0,0	14,5,30,10,24,20						3417	chr3	-							3417	0,2,0	11,26,9	0,6,1	5,11,8	227	149	0.00477867753547	0.0194385113658313	0.0,0.048,0.0	0.0,0.264,0.076	-0.097					0.0194385113658313	-0.097	0.016	0.1133333333333333	79					49687148	49687285	49687363	49687478								49687148	49687478	0,0,0,0,0,0	0,2,0,0,6,1	0,0,0,0,0,0	11,26,9,5,11,8						0.0002634537478424	-0.106	3	-	49687148	49687478	49687148	49687285	49687363	49687478	330	0	252	0	True	False	0.0		252	0	False	False	252	True	0.0	False	1	False	ENST00000488350	ENST00000488350	ENST00000449682;ENST00000481055;ENST00000484269;ENST00000484673;ENST00000490966;ENST00000492370;ENST00000494828	False	False	False	0.0	False	5UTR	5UTR	UFM1_dependent
3482	ENSG00000163702	IL17RC	chr3	+							3482	46,23,77	12,0,4	30,43,39	0,0,0	243	149	5.42503781764e-06	6.747734664861761e-05	0.702,1.0,0.922	1.0,1.0,1.0	-0.125					RI	chr3|+|9923880|9924291|9923880|9924137|9924231|9924291	6.747734664861761e-05	-0.125	0.8746666666666667	1.0	274					9923880	9924137	9924231	9924291								9923880	9924291	18,20,38,20,31,33	29,12,63,16,13,31	0,0,0,0,0,0	12,0,4,0,0,0						3482	chr3	+							3482	26,58,67	0,1,0	37,62,58	0,0,0	243	149	1.0	1.0	1.0,0.973,1.0	1.0,1.0,1.0	-0.009					1.0	-0.009	0.991	1.0	309					9923880	9924137	9924231	9924291								9923880	9924291	19,28,25,19,46,41	20,40,50,22,40,25	0,0,0,0,0,0	0,1,0,0,0,0						6.747734664861761e-05	-0.125	3	+	9923880	9924291	9923880	9924137	9924231	9924291	411	0	4758	0	True	False	0.0		4758	0	False	False	4758	True	0.0	False	6	False	ENST00000466046;ENST00000469686;ENST00000494365;ENST00000696817;ENST00000696820;ENST00000696821	ENST00000466046;ENST00000469686;ENST00000494365;ENST00000696817;ENST00000696820;ENST00000696821	ENST00000295981;ENST00000383812;ENST00000403601;ENST00000412901;ENST00000413608;ENST00000416074;ENST00000424206;ENST00000434756;ENST00000436503;ENST00000438091;ENST00000451165;ENST00000451231;ENST00000451271;ENST00000455057;ENST00000464406;ENST00000476810;ENST00000478206;ENST00000483582;ENST00000490512;ENST00000498214;ENST00000696815;ENST00000696816;ENST00000696818;ENST00000696819;ENST00000696822;ENST00000696823;ENST00000696824;ENST00000696825;ENST00000696826;ENST00000696827;ENST00000696828;ENST00000696829;ENST00000696830;ENST00000696832	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
3585	ENSG00000123983	ACSL3	chr2	+							3585	78,23,48	8,0,6	98,34,41	0,0,0	1722	149	1.19246867381e-07	2.3740967233126364e-06	0.458,1.0,0.409	1.0,1.0,1.0	-0.378					RI	chr2|+|222916318|222918155|222916318|222916496|222918069|222918155	2.3740967233126364e-06	-0.378	0.6223333333333333	1.0	336					222916318	222916496	222918069	222918155								222916318	222918155	8,0,4,21,2,3	7,5,10,16,10,10	63,18,34,61,22,28	8,0,6,0,0,0						3585	chr2	+							3585	55,50,94	4,0,0	46,63,84	0,0,2	1722	149	0.237817129277	0.429607431559618	0.543,1.0,1.0	1.0,1.0,0.784	-0.08					0.429607431559618	-0.08	0.8476666666666667	0.928	398					222916318	222916496	222918069	222918155								222916318	222918155	0,0,3,4,0,2	4,19,35,5,21,15	51,31,56,37,42,67	4,0,0,0,0,2						2.3740967233126364e-06	-0.378	2	+	222916318	222918155	222916318	222916496	222918069	222918155	1837	0	6156	0	True	False	0.0		6156	0	False	False	6156	True	0.0	False	1	False	ENST00000681017	ENST00000681017	ENST00000357430;ENST00000392066;ENST00000407441;ENST00000463813;ENST00000535678;ENST00000540115;ENST00000542810;ENST00000679514;ENST00000679541;ENST00000679545;ENST00000679558;ENST00000679932;ENST00000680100;ENST00000680147;ENST00000680251;ENST00000680382;ENST00000680395;ENST00000680420;ENST00000680424;ENST00000680475;ENST00000680525;ENST00000680684;ENST00000680736;ENST00000680921;ENST00000681009;ENST00000681292;ENST00000681326;ENST00000681383;ENST00000681697;ENST00000681906	False	False	False	0.0	False	CDS	CDS	UFM1_dependent
3599	ENSG00000135924	DNAJB2	chr2	+							3599	285,382,379	54,30,38	750,635,881	56,24,46	1179	149	0.00145609532931	0.0075221369497295	0.4,0.617,0.558	0.629,0.77,0.708	-0.177					RI	chr2|+|219280577|219281771|219280577|219280687|219281717|219281771	0.0075221369497295	-0.177	0.525	0.7023333333333334	3560					219280577	219280687	219281717	219281771								219280577	219281771	19,34,50,62,35,30	40,53,21,92,96,107	226,295,308,596,504,744	54,30,38,56,24,46						3599	chr2	+							3599	400,436,507	16,19,37	639,566,805	44,41,57	1179	149	0.107542675996	0.2351376612381767	0.76,0.744,0.634	0.647,0.636,0.641	0.071					0.2351376612381767	0.071	0.7126666666666667	0.6413333333333333	3567					219280577	219280687	219281717	219281771								219280577	219281771	13,33,34,42,51,96	55,45,61,73,72,123	332,358,412,524,443,586	16,19,37,44,41,57						0.0075221369497295	-0.177	2	+	219280577	219281771	219280577	219280687	219281717	219281771	1194	0	1148	0	True	False	2.0		1148	2	True	True	1148	True	2.0	True	1	False	ENST00000477917	ENST00000477917	ENST00000336576;ENST00000392086;ENST00000392087;ENST00000421532;ENST00000425450;ENST00000439026;ENST00000442681;ENST00000463463;ENST00000480537;ENST00000481815;ENST00000485220;ENST00000487855;ENST00000683651;ENST00000684599	False	False	False	0.0	False	NonCoding	NonCoding	UFM1_dependent
3636	ENSG00000213930	GALT	chr9	+							3636	86,174,126	5,16,10	51,90,101	0,0,0	431	149	5.57691670622e-10	2.0190432541538328e-08	0.856,0.79,0.813	1.0,1.0,1.0	-0.18					RI	chr9|+|34647088|34647567|34647088|34647258|34647540|34647567	2.0190432541538328e-08	-0.18	0.8196666666666667	1.0	659					34647088	34647258	34647540	34647567								34647088	34647567	21,15,15,19,9,26	50,92,42,28,46,38	15,67,69,4,35,37	5,16,10,0,0,0						3636	chr9	+							3636	153,161,217	0,0,0	15,50,87	0,3,2	431	149	0.110984013916	0.2410041208337734	1.0,1.0,1.0	1.0,0.852,0.938	0.07					0.2410041208337734	0.07	1.0	0.93	688					34647088	34647258	34647540	34647567								34647088	34647567	51,13,59,5,16,11	57,76,109,3,20,38	45,72,49,7,14,38	0,0,0,0,3,2						2.0190432541538328e-08	-0.18	9	+	34647088	34647567	34647088	34647258	34647540	34647567	479	0	1196	0	True	False	2.0		1196	2	True	True	1196	True	2.0	True	1	False	ENST00000487381	ENST00000487381	ENST00000378842;ENST00000450095;ENST00000465543;ENST00000468099;ENST00000472111;ENST00000473506;ENST00000473529;ENST00000485531;ENST00000489643;ENST00000554085;ENST00000554139;ENST00000554330;ENST00000554550;ENST00000554638;ENST00000554897;ENST00000554944;ENST00000555020;ENST00000555086;ENST00000555214;ENST00000556157;ENST00000556244;ENST00000556403;ENST00000556494;ENST00000557541;ENST00000557706;ENST00000605275	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_dependent
3656	ENSG00000072274	TFRC	chr3	-							3656	641,557,495	93,94,60	1022,944,958	103,71,100	1518	149	0.00058362337873	0.0035967623702234	0.404,0.368,0.447	0.493,0.566,0.485	-0.108					RI	chr3|-|196062581|196064428|196062581|196062939|196064308|196064428	0.0035967623702234	-0.108	0.4063333333333333	0.5146666666666666	5138					196062581	196062939	196064308	196064428								196062581	196064428	43,31,79,142,100,153	63,39,35,65,70,73	535,487,381,815,774,732	93,94,60,103,71,100						3656	chr3	-							3656	512,477,566	65,162,100	923,747,739	104,65,134	1518	149	0.0310501837712	0.0879512475582911	0.436,0.224,0.357	0.466,0.53,0.351	-0.11					0.0879512475582911	-0.11	0.3389999999999999	0.449	4594					196062581	196062939	196064308	196064428								196062581	196064428	84,43,70,62,83,41	34,38,29,80,50,64	394,396,467,781,614,634	65,162,100,104,65,134						0.0035967623702234	-0.108	3	-	196062581	196064428	196062581	196062939	196064308	196064428	1847	0	3240	0	True	False	0.0		3240	0	False	False	3240	True	0.0	False	1	False	ENST00000475593	ENST00000475593	ENST00000360110;ENST00000392396;ENST00000420415;ENST00000426789;ENST00000464368;ENST00000465288;ENST00000477148;ENST00000491658;ENST00000698274;ENST00000698275;ENST00000698277;ENST00000698278;ENST00000698279;ENST00000698280;ENST00000698281;ENST00000698282;ENST00000698283;ENST00000698284;ENST00000698285;ENST00000698286;ENST00000698287;ENST00000698288;ENST00000698289;ENST00000698290;ENST00000698291;ENST00000698292;ENST00000698293;ENST00000698294;ENST00000698295;ENST00000698296	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
3679	ENSG00000115415	STAT1	chr2	-							3679	76,21,64	4,8,0	16,22,14	0,0,0	572	149	3.13574604199e-05	0.0003042467520487	0.832,0.406,1.0	1.0,1.0,1.0	-0.254					RI	chr2|-|190974829|190975887|190974829|190975388|190975811|190975887	0.0003042467520487	-0.254	0.746	1.0	225					190974829	190975388	190975811	190975887								190974829	190975887	19,6,48,7,10,3	17,4,3,0,7,5	40,11,13,9,5,6	4,8,0,0,0,0						3679	chr2	-							3679	30,41,27	4,0,1	12,31,39	2,1,1	572	149	0.830241989295	1.0	0.661,1.0,0.876	0.61,0.89,0.91	0.042					1.0	0.042	0.8456666666666667	0.8033333333333333	189					190974829	190975388	190975811	190975887								190974829	190975887	8,22,3,4,14,26	14,3,12,7,1,1	8,16,12,1,16,12	4,0,1,2,1,1						0.0003042467520487	-0.254	2	-	190974829	190975887	190974829	190975388	190975811	190975887	1058	0	2455	0	True	False	1.0		2455	1	True	True	2455	True	1.0	True	3	False	ENST00000698146;ENST00000698147;ENST00000698148	ENST00000698146;ENST00000698147;ENST00000698148	ENST00000361099;ENST00000392322;ENST00000392323;ENST00000409465;ENST00000415035;ENST00000423282;ENST00000452281;ENST00000540176;ENST00000673734;ENST00000673762;ENST00000673777;ENST00000673816;ENST00000673832;ENST00000673841;ENST00000673847;ENST00000673858;ENST00000673863;ENST00000673885;ENST00000673942;ENST00000673952;ENST00000674028;ENST00000674080;ENST00000674081;ENST00000674153;ENST00000698141;ENST00000698142;ENST00000698143;ENST00000698144;ENST00000698145;ENST00000698149;ENST00000698150	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_dependent
3734	ENSG00000139044	B4GALNT3	chr12	+							3734	423,308,387	34,21,28	336,353,465	23,2,20	811	149	0.00620860231662	0.024202892184052	0.696,0.729,0.717	0.729,0.97,0.81	-0.122					RI	chr12|+|552466|553983|552466|552528|553190|553983	0.024202892184052	-0.122	0.714	0.8363333333333334	2400					552466	552528	553190	553983								552466	553983	54,62,33,43,75,63	77,79,83,35,56,124	292,167,271,258,222,278	34,21,28,23,2,20						3734	chr12	+							3734	264,528,505	37,47,8	381,403,379	42,26,31	811	149	0.388886018023	0.6168853855636713	0.567,0.674,0.921	0.625,0.74,0.692	0.035					0.6168853855636713	0.035	0.7206666666666667	0.6856666666666666	2651					552466	552528	553190	553983								552466	553983	27,48,70,33,47,81	77,72,118,87,90,70	160,408,317,261,266,228	37,47,8,42,26,31						0.024202892184052	-0.122	12	+	552466	553983	552466	552528	553190	553983	1517	0	1707	0	True	False	0.0		1707	0	False	False	1707	True	0.0	False	2	False	ENST00000535402;ENST00000647602	ENST00000535402;ENST00000647602	ENST00000266383;ENST00000322843	False	False	False	0.0	False	NonCoding	NonCoding	UFM1_dependent
3824	ENSG00000014914	MTMR11	chr1	-							3824	46,25,32	12,6,3	12,2,25	3,0,0	305	149	0.00681048373325	0.0260364230281811	0.652,0.671,0.839	0.661,1.0,1.0	-0.166					RI	chr1|-|149933609|149933942|149933609|149933698|149933854|149933942	0.0260364230281811	-0.166	0.7206666666666667	0.887	166					149933609	149933698	149933854	149933942								149933609	149933942	18,4,29,7,2,14	28,21,3,5,0,11	0,0,0,0,0,0	12,6,3,3,0,0						3824	chr1	-							3824	8,19,51	6,3,0	21,18,15	6,15,3	305	149	0.0654824705403	0.1607514795092974	0.394,0.756,1.0	0.631,0.37,0.71	0.146					0.1607514795092974	0.146	0.7166666666666667	0.5703333333333334	165					149933609	149933698	149933854	149933942								149933609	149933942	3,12,23,8,1,9	5,7,28,13,17,6	0,0,0,0,0,0	6,3,0,6,15,3						0.0260364230281811	-0.166	1	-	149933609	149933942	149933609	149933698	149933854	149933942	333	0	354	0	True	False	0.0		354	0	False	False	354	True	0.0	False	2	False	ENST00000482025;ENST00000492824	ENST00000482025;ENST00000492824	ENST00000369140;ENST00000439741;ENST00000466496;ENST00000482343;ENST00000493562	False	False	False	0.0	False	NonCoding	NonCoding	UFM1_dependent
3956	ENSG00000183207	RUVBL2	chr19	+							3956	477,353,482	98,86,110	240,328,410	35,45,35	570	149	5.18579871606e-05	0.0004637639831825	0.56,0.518,0.534	0.642,0.656,0.754	-0.147					RI	chr19|+|49009972|49010611|49009972|49010066|49010487|49010611	0.0004637639831825	-0.147	0.5373333333333333	0.684	2699					49009972	49010066	49010487	49010611								49009972	49010611	158,138,164,94,93,122	65,41,82,47,42,62	254,174,236,99,193,226	98,86,110,35,45,35						3956	chr19	+							3956	278,437,587	109,90,121	220,429,245	52,58,72	570	149	0.395475770492	0.6237341807263483	0.4,0.559,0.559	0.525,0.659,0.471	-0.046					0.6237341807263483	-0.046	0.506	0.5516666666666666	2698					49009972	49010066	49010487	49010611								49009972	49010611	99,100,180,62,113,67	45,79,93,18,89,45	134,258,314,140,227,133	109,90,121,52,58,72						0.0004637639831825	-0.147	19	+	49009972	49010611	49009972	49010066	49010487	49010611	639	0	872	0	True	False	2.0		872	2	True	True	872	True	2.0	True	1	False	ENST00000594338	ENST00000594338	ENST00000221413;ENST00000594017;ENST00000595090;ENST00000596247;ENST00000601968;ENST00000627972	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
3989	ENSG00000135297	MTO1	chr6	+							3989	1,1,2	5,0,2	4,3,9	0,0,0	233	149	5.50604206462e-06	6.8346254939777e-05	0.113,1.0,0.39	1.0,1.0,1.0	-0.499					RI	chr6|+|73466208|73466606|73466208|73466408|73466492|73466606	6.8346254939777e-05	-0.499	0.501	1.0	27					73466208	73466408	73466492	73466606								73466208	73466606	0,1,1,4,1,3	1,1,2,4,2,9	0,0,0,0,0,0	5,0,2,0,0,0						3989	chr6	+							3989	19,15,6	0,0,0	6,6,0	0,9,0	233	149	1.0	1.0	1.0,1.0,1.0	1.0,0.299,NA	0.351					1.0	0.351	1.0	0.6495	61					73466208	73466408	73466492	73466606								73466208	73466606	18,13,3,6,6,0	12,14,6,3,6,0	0,0,0,0,0,0	0,0,0,0,9,0						6.8346254939777e-05	-0.499	6	+	73466208	73466606	73466208	73466408	73466492	73466606	398	0	17231	0	True	False	2.0		17231	2	True	True	17231	True	2.0	True	1	False	ENST00000680195	ENST00000680195	ENST00000370300;ENST00000370305;ENST00000370308;ENST00000415228;ENST00000415954;ENST00000442897;ENST00000445187;ENST00000462039;ENST00000485082;ENST00000487960;ENST00000498286;ENST00000518210;ENST00000521032;ENST00000521156;ENST00000522205;ENST00000523763;ENST00000524046;ENST00000679352;ENST00000679364;ENST00000679411;ENST00000679418;ENST00000679524;ENST00000679591;ENST00000679592;ENST00000679604;ENST00000679612;ENST00000679627;ENST00000679675;ENST00000679730;ENST00000679808;ENST00000679870;ENST00000679900;ENST00000679905;ENST00000679947;ENST00000679993;ENST00000680034;ENST00000680131;ENST00000680238;ENST00000680266;ENST00000680289;ENST00000680350;ENST00000680405;ENST00000680428;ENST00000680544;ENST00000680563;ENST00000680570;ENST00000680601;ENST00000680609;ENST00000680686;ENST00000680758;ENST00000680775;ENST00000680794;ENST00000680841;ENST00000680875;ENST00000680902;ENST00000681094;ENST00000681141;ENST00000681165;ENST00000681204;ENST00000681212;ENST00000681254;ENST00000681267;ENST00000681284;ENST00000681294;ENST00000681337;ENST00000681438;ENST00000681500;ENST00000681509;ENST00000681579;ENST00000681610;ENST00000681620;ENST00000681624;ENST00000681691;ENST00000681705;ENST00000681890;ENST00000681932	False	False	False	0.0	False	CDS	CDS	UFM1_dependent
3993	ENSG00000135297	MTO1	chr6	+							3993	28,54,44	1,2,8	18,60,42	0,0,2	340	149	0.000417040576835	0.0027292345967473	0.925,0.922,0.707	1.0,1.0,0.902	-0.116					RI	chr6|+|73479935|73480367|73479935|73480126|73480317|73480367	0.0027292345967473	-0.116	0.8513333333333334	0.9673333333333334	259					73479935	73480126	73480317	73480367								73479935	73480367	8,9,16,3,4,16	4,36,22,3,27,20	16,9,6,12,29,6	1,2,8,0,0,2						3993	chr6	+							3993	37,73,67	0,0,2	49,64,26	0,0,1	340	149	1.0	1.0	1.0,1.0,0.936	1.0,1.0,0.919	0.006					1.0	0.006	0.9786666666666668	0.973	319					73479935	73480126	73480317	73480367								73479935	73480367	5,14,24,17,8,8	20,51,26,12,33,18	12,8,17,20,23,0	0,0,2,0,0,1						0.0027292345967473	-0.116	6	+	73479935	73480367	73479935	73480126	73480317	73480367	432	0	5660	0	True	False	2.0		5660	2	True	True	5660	True	2.0	True	14	False	ENST00000462039;ENST00000487960;ENST00000679352;ENST00000679411;ENST00000679612;ENST00000679730;ENST00000679993;ENST00000680266;ENST00000680350;ENST00000680570;ENST00000680758;ENST00000680794;ENST00000681212;ENST00000681284	ENST00000462039;ENST00000487960;ENST00000679352;ENST00000679411;ENST00000679612;ENST00000679730;ENST00000679993;ENST00000680266;ENST00000680350;ENST00000680570;ENST00000680758;ENST00000680794;ENST00000681212;ENST00000681284	ENST00000370300;ENST00000370305;ENST00000370308;ENST00000415228;ENST00000415954;ENST00000442897;ENST00000445187;ENST00000466977;ENST00000498286;ENST00000521156;ENST00000522205;ENST00000523763;ENST00000524046;ENST00000679364;ENST00000679418;ENST00000679524;ENST00000679591;ENST00000679592;ENST00000679604;ENST00000679627;ENST00000679675;ENST00000679808;ENST00000679870;ENST00000679900;ENST00000679905;ENST00000679947;ENST00000680034;ENST00000680131;ENST00000680195;ENST00000680238;ENST00000680289;ENST00000680405;ENST00000680428;ENST00000680544;ENST00000680563;ENST00000680601;ENST00000680609;ENST00000680686;ENST00000680775;ENST00000680841;ENST00000680875;ENST00000680902;ENST00000681094;ENST00000681141;ENST00000681165;ENST00000681204;ENST00000681254;ENST00000681267;ENST00000681294;ENST00000681337;ENST00000681438;ENST00000681500;ENST00000681509;ENST00000681579;ENST00000681610;ENST00000681620;ENST00000681624;ENST00000681691;ENST00000681705;ENST00000681890;ENST00000681932	False	False	False	0.0	False	CDS	CDS	UFM1_dependent
4083	ENSG00000073584	SMARCE1	chr17	-							4083	185,110,70	91,124,136	116,102,168	64,42,94	650	149	0.00109476971851	0.0059794657893099	0.318,0.169,0.106	0.294,0.358,0.291	-0.117					RI	chr17|-|40630713|40632367|40630713|40631693|40632194|40632367	0.0059794657893099	-0.117	0.1976666666666666	0.3143333333333333	1302					40630713	40631693	40632194	40632367								40630713	40632367	66,39,22,39,19,50	13,4,13,8,12,22	106,67,35,69,71,96	91,124,136,64,42,94						4083	chr17	-							4083	90,98,135	75,93,97	102,101,129	46,68,86	650	149	0.0358292214468	0.0986651474314752	0.216,0.195,0.242	0.337,0.254,0.256	-0.065					0.0986651474314752	-0.065	0.2176666666666666	0.2823333333333333	1120					40630713	40631693	40632194	40632367								40630713	40632367	37,17,41,49,22,54	17,21,28,14,16,11	36,60,66,39,63,64	75,93,97,46,68,86						0.0059794657893099	-0.117	17	-	40630713	40632367	40630713	40631693	40632194	40632367	1654	0	9440	0	True	False	2.0		9440	2	True	True	9440	True	2.0	True	3	False	ENST00000642576;ENST00000646401;ENST00000646448	ENST00000642576;ENST00000646401;ENST00000646448	ENST00000264640;ENST00000348513;ENST00000377808;ENST00000400122;ENST00000431889;ENST00000447024;ENST00000469334;ENST00000478349;ENST00000578044;ENST00000578112;ENST00000580419;ENST00000580654;ENST00000642459;ENST00000643030;ENST00000643318;ENST00000643378;ENST00000643580;ENST00000643683;ENST00000643893;ENST00000644443;ENST00000644523;ENST00000644527;ENST00000644701;ENST00000644909;ENST00000645104;ENST00000645152;ENST00000645227;ENST00000645478;ENST00000645663;ENST00000646242;ENST00000646283;ENST00000646482;ENST00000646856;ENST00000647294;ENST00000647508;ENST00000647515	False	False	False	0.0	False	CDS	CDS	UFM1_dependent
