motif_DB	motif_ID	motif_ALT_ID	seq_ID	FASTA_score	PWM_score	class
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00100_2.00	M00100_2.00	Const_163_ENST00000353999.6::7:74189737-74189821(+)	314	12.3817	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00100_2.00	M00100_2.00	Const_1181_ENST00000446957.6::13:32518003-32521372(-)	1332	12.3499	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00100_2.00	M00100_2.00	Const_558_ENST00000475341.5::22:42020096-42022248(+)	709	12.1995	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00100_2.00	M00100_2.00	Const_379_ENST00000372198.5::10:80363073-80366687(+)	530	12.1289	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00100_2.00	M00100_2.00	ID=39::11:128973432-128974123(-)	40	12.0958	tp
#
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_1308_ENST00000676955.1::21:26838278-26838438(-)	1459	13.2929	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_1069_ENST00000360280.8::9:77283471-77283546(+)	1220	9.96515	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_1084_ENST00000678077.1::12:54284317-54284548(+)	1235	9.4038	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_1139_ENST00000692361.1::7:92213401-92213891(-)	1290	8.07054	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_255_ENST00000495380.7::1:108450464-108450566(+)	406	7.51834	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_291_ENST00000409640.5::2:219237727-219237825(-)	442	7.13085	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_527_ENST00000460641.1::2:186666783-186667149(+)	678	6.82139	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_1111_ENST00000672502.1::4:113336057-113336576(+)	1262	6.67322	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_395_ENST00000503378.1::5:58455414-58455538(-)	546	6.60761	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_816_ENST00000452673.6::5:179705852-179706257(+)	967	6.38727	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_336_ENST00000479771.5::3:149177979-149178414(-)	487	6.36901	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	ID=49::11:47247727-47248037(-)	50	6.22989	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_1250_ENST00000695709.1::16:67658816-67658927(-)	1401	5.87167	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_675_ENST00000579761.5::17:75262867-75263339(+)	826	5.69251	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_893_ENST00000254271.8::14:59931058-59931618(+)	1044	5.52179	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_1080_ENST00000398080.5::X:17750293-17751814(+)	1231	5.3992	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_352_ENST00000356576.8::13:39679620-39679974(+)	503	5.34883	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_187_ENST00000560520.1::15:60478069-60478567(-)	338	5.27686	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	ID=148::10:90894891-90895453(+)	149	4.99675	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	ID=97::5:132217348-132217751(-)	98	4.96108	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_1166_ENST00000647265.1::X:20194268-20195064(-)	1317	4.87248	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_942_ENST00000328568.9::12:57729767-57730494(-)	1093	4.85108	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_3_ENST00000634411.1::7:114642623-114644684(+)	154	4.84441	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_1116_ENST00000564845.5::16:53314516-53314822(+)	1267	4.70432	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_1016_ENST00000264263.9::3:158649157-158650004(+)	1167	4.52704	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_725_ENST00000698640.1::5:55941819-55942669(-)	876	4.45495	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_307_ENST00000260604.8::2:55672046-55672892(-)	458	4.3099	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_955_ENST00000370277.5::X:152827930-152828536(-)	1106	4.30374	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	ID=70::6:73466408-73466492(+)	71	4.30181	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_643_ENST00000281741.9::14:52439394-52440563(-)	794	4.20466	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_902_ENST00000373719.8::X:71557105-71557194(+)	1053	4.05073	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_93_ENST00000545908.6::14:64425827-64426018(+)	244	4.03299	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_70_ENST00000618846.4::3:78634042-78635772(-)	221	3.95141	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	ID=25::15:42410496-42410587(+)	26	3.91998	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_860_ENST00000393241.8::11:94490965-94492781(-)	1011	3.81638	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_1161_ENST00000299138.12::16:46680853-46681376(-)	1312	3.81342	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_567_ENST00000555049.5::14:99501413-99502206(+)	718	3.81082	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_655_ENST00000358008.7::4:106328243-106331671(+)	806	3.80884	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_510_ENST00000676773.1::18:13643412-13644644(+)	661	3.79944	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_1246_ENST00000359206.8::7:87439837-87440198(-)	1397	3.7237	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	ID=107::10:32932600-32933481(-)	108	3.70682	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	Const_215_ENST00000611010.4::1:155318928-155319610(+)	366	3.70077	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00366_2.00	M00366_2.00	ID=111::10:103097374-103098930(-)	112	3.65999	tp
#
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_1256_ENST00000648212.1::3:4683551-4683627(+)	1407	38.0553	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_530_ENST00000354454.7::12:25079290-25079397(+)	681	25.1259	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_225_ENST00000382806.6::Y:19731930-19732045(-)	376	23.5775	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_736_ENST00000578267.5::17:7585797-7585950(+)	887	19.7507	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_910_ENST00000543532.5::6:159787871-159788057(-)	1061	15.0241	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_534_ENST00000509196.1::19:34682897-34683154(+)	685	10.2131	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_786_ENST00000382374.9::13:21539377-21539656(-)	937	9.45252	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_364_ENST00000550015.1::12:101048033-101048340(+)	515	8.43537	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_1291_ENST00000518315.5::8:18804602-18804703(-)	1442	6.46474	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_707_ENST00000691582.1::3:66377967-66378409(+)	858	6.18729	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_651_ENST00000680964.1::1:75732922-75733527(+)	802	6.14074	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_97_ENST00000555381.5::14:92081061-92082299(-)	248	5.79175	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_939_ENST00000528236.5::11:45926597-45926710(+)	1090	5.69261	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_382_ENST00000369909.7::1:109282060-109282517(-)	533	5.61521	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	ID=71::6:73480126-73480317(+)	72	5.55214	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_590_ENST00000295887.6::4:84638992-84640837(+)	741	5.52205	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_787_ENST00000635727.1::19:13208053-13208755(-)	938	5.45915	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_977_ENST00000493228.1::10:70885232-70885797(-)	1128	5.12074	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_412_ENST00000549091.5::16:666124-666219(+)	563	5.05697	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_1160_ENST00000481935.5::14:74288765-74289482(-)	1311	5.04756	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_937_ENST00000676740.1::2:231078747-231079535(+)	1088	5.03321	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_865_ENST00000637953.1::9:127658451-127660029(+)	1016	4.80511	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_705_ENST00000527410.3::11:119133002-119133094(+)	856	4.79872	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	ID=90::9:87728396-87728584(+)	91	4.72554	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_633_ENST00000435122.3::6:32040771-32040868(+)	784	4.62176	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_477_ENST00000617267.4::7:36514590-36522038(-)	628	4.51699	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_1096_ENST00000550066.5::9:91886770-91886863(-)	1247	4.35144	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_205_ENST00000339514.8::2:191360729-191362267(+)	356	4.25619	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_1021_ENST00000529051.5::11:124988134-124991460(+)	1172	4.25275	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	ID=78::14:105383513-105384352(+)	79	4.24496	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_98_ENST00000524746.5::11:129881853-129882085(-)	249	4.22216	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_589_ENST00000478770.6::1:2181914-2184582(+)	740	4.17643	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_233_ENST00000450102.6::3:38604083-38604728(-)	384	4.05059	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_775_ENST00000687147.1::20:9408717-9409056(+)	926	4.04735	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_166_ENST00000687446.1::20:9408717-9409056(+)	317	4.04735	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	ID=5::20:44905131-44906000(+)	6	3.85832	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_399_ENST00000585692.5::17:76776541-76778187(+)	550	3.75904	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_567_ENST00000555049.5::14:99501413-99502206(+)	718	3.75082	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_414_ENST00000686527.1::7:92234592-92234807(-)	565	3.65844	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	ID=85::1:108962469-108963360(-)	86	3.64921	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00101_2.00	AC009690.3	Const_38_ENST00000373886.8::10:58798560-58799055(+)	189	3.58372	fp
